accuracy_train,accuracy_val,loss_val
0.3709999918937683,0.3382999897003174,3.3728132247924805
0.4544999897480011,0.38420000672340393,1.628874659538269
0.6399999856948853,0.4415000081062317,1.2428559064865112
0.7534999847412109,0.4745999872684479,0.8451696038246155
0.8550000190734863,0.4950000047683716,0.5134403705596924
0.9570000171661377,0.5228999853134155,0.28349700570106506
0.9539999961853027,0.4950000047683716,0.10411673784255981
0.9769999980926514,0.5048999786376953,0.04346572980284691
0.9900000095367432,0.531000018119812,0.0708041787147522
0.9735000133514404,0.5044999718666077,0.05824766680598259
0.9829999804496765,0.5206000208854675,0.06843213737010956
0.9695000052452087,0.49799999594688416,0.042272649705410004
0.9470000267028809,0.4855000078678131,0.05558982491493225
0.9819999933242798,0.5299999713897705,0.06367900222539902
0.9900000095367432,0.531000018119812,0.05566680058836937
1.0,0.5638999938964844,0.03407541662454605
1.0,0.5672000050544739,6.580138142453507e-05
1.0,0.5683000087738037,3.609532359405421e-05
1.0,0.5701000094413757,2.5025252398336306e-05
